noaaID,MPlus,zero,one,Class,y_true
13393.0,0.0,0.5460371643304824,0.4539628237485885,N,0
13470.0,0.001,0.797572660446167,0.2024273544549941,N,0
13525.0,0.0055,0.8704402983188629,0.129559713602066,N,0
13292.0,0.0,0.46026591360569,0.5397340953350067,C,0
13351.0,0.002,0.7208113074302673,0.2791887030005455,C,0
13392.0,0.034,0.6577865719795227,0.342213450372219,C,0
13416.0,0.003666667,0.7442835628986358,0.2557164214551449,C,0
13462.0,0.0032,0.7354264378547668,0.2645735487341881,C,0
13489.0,0.082000003,0.2179687239229679,0.7820312798023223,C,0
13494.0,0.135000002,0.5327954560518264,0.4672045528888702,C,0
13516.0,0.0109,0.7315121591091156,0.2684878319501876,C,0
13533.0,0.0,0.7637845873832703,0.2362154379487037,C,0
13534.0,0.009,0.688265597820282,0.3117343991994857,C,0
13311.0,0.008,0.2481326259672641,0.7518673717975617,M,1
13315.0,0.096166665,0.2646960571408271,0.7353039681911469,M,1
13327.0,0.152000003,0.487231233716011,0.512768778204918,M,1
13372.0,0.0317,0.3070949852466583,0.6929050147533417,M,1
13380.0,0.0109,0.3109117835760117,0.6890882343053818,M,1
13563.0,0.0055,0.884362006187439,0.1156379919499158,N,0
13577.0,0.0,0.8138308644294738,0.1861691325902938,N,0
13579.0,0.0034,0.1095262169837951,0.8904738008975983,N,0
13597.0,0.0055,0.8120051085948944,0.1879948928952217,N,0
13666.0,0.002666667,0.7281122386455536,0.2718877688050269,N,0
13748.0,0.021916764,0.4745635002851486,0.5254364967346191,N,0
13542.0,0.012233333,0.5261202663183212,0.473879736661911,C,0
13546.0,0.0319,0.5141084611415863,0.4858915388584137,C,0
13553.0,0.021000001,0.6202608406543731,0.3797391504049301,C,0
13560.0,0.004,0.742678564786911,0.2573214635252953,C,0
13565.0,0.0053,0.2744673043489456,0.7255326688289643,C,0
13584.0,0.0,0.7136273920536041,0.2863726496696472,C,0
13596.0,0.015233333,0.6700818717479706,0.3299181193113326,C,0
13600.0,0.0,0.5645345419645309,0.4354654520750046,C,0
13604.0,0.002466667,0.7374893605709076,0.2625106438994407,C,0
13636.0,0.0,0.6777948379516602,0.3222051739692688,C,0
13657.0,0.0035,0.7264606356620789,0.2735393702983856,C,0
13670.0,0.0283,0.7427065789699554,0.2572934299707413,C,0
13672.0,0.024433333,0.6946168065071106,0.3053832054138183,C,0
13674.0,0.087968044,0.3788899376988411,0.6211100816726685,M,1
13695.0,0.075671554,0.3295146808028221,0.6704853355884552,M,1
13711.0,0.08596766,0.7342882752418518,0.2657117173075676,M,1
13590.0,0.463133335,0.1207876348868012,0.8792123973369599,X,1
13663.0,1.0,0.1351578183472156,0.8648421943187714,X,1
