noaaID,MPlus,zero,one,Class,y_true
13393.0,0.0,0.4111881077289581,0.5888118892908096,N,0
13470.0,0.001,0.7335817694664002,0.2664182335138321,N,0
13525.0,0.0055,0.8354927062988281,0.1645073160529136,N,0
13292.0,0.0,0.2734420910477638,0.7265579283237458,C,0
13351.0,0.002,0.6165277481079101,0.3834722518920898,C,0
13392.0,0.034,0.534982967376709,0.4650170356035232,C,0
13416.0,0.003666667,0.6469776272773743,0.3530223697423935,C,0
13462.0,0.0032,0.6257446110248566,0.374255421757698,C,0
13489.0,0.082000003,0.0768883534707128,0.9231116652488708,C,0
13494.0,0.135000002,0.3472156301140785,0.6527843594551086,C,0
13516.0,0.0109,0.628916573524475,0.3710834354162216,C,0
13533.0,0.0,0.6747624754905701,0.3252375215291977,C,0
13534.0,0.009,0.5698700517416,0.4301299512386322,C,0
13311.0,0.008,0.1315264265984296,0.8684735834598541,M,1
13315.0,0.096166665,0.1055154832080006,0.8944845378398896,M,1
13327.0,0.152000003,0.3424049347639084,0.6575950562953949,M,1
13372.0,0.0317,0.1791115004569291,0.8208884954452514,M,1
13380.0,0.0109,0.1445105239748954,0.8554894804954529,M,1
13563.0,0.0055,0.8534646093845367,0.1465354062616825,N,0
13577.0,0.0,0.7517262876033783,0.2482737377285957,N,0
13579.0,0.0034,0.0534637304488569,0.9465362787246704,N,0
13597.0,0.0055,0.7523270189762116,0.2476729899644851,N,0
13666.0,0.002666667,0.6358910501003265,0.3641089618206024,N,0
13748.0,0.021916764,0.2761980012059212,0.7238019943237305,N,0
13542.0,0.012233333,0.3971025735139847,0.602897447347641,C,0
13546.0,0.0319,0.3024326547980308,0.6975673556327819,C,0
13553.0,0.021000001,0.4815748125314713,0.5184251815080643,C,0
13560.0,0.004,0.6436706423759461,0.3563293516635895,C,0
13565.0,0.0053,0.1450750935822725,0.8549249231815338,C,0
13584.0,0.0,0.6086108684539795,0.3913891196250915,C,0
13596.0,0.015233333,0.5282020926475525,0.4717979043722152,C,0
13600.0,0.0,0.4118485510349273,0.5881514400243759,C,0
13604.0,0.002466667,0.6289054691791535,0.3710945248603821,C,0
13636.0,0.0,0.5452952235937119,0.4547047764062881,C,0
13657.0,0.0035,0.610197764635086,0.3898022323846817,C,0
13670.0,0.0283,0.6547676920890808,0.3452323287725448,C,0
13672.0,0.024433333,0.5871038436889648,0.4128961741924286,C,0
13674.0,0.087968044,0.3354047521948814,0.6645952522754669,M,1
13695.0,0.075671554,0.2061797298491001,0.7938202619552612,M,1
13711.0,0.08596766,0.7604619204998017,0.2395380824804306,M,1
13590.0,0.463133335,0.0587469388265162,0.9412530541419984,X,1
13663.0,1.0,0.0380973128601908,0.9619026720523834,X,1
